Genre1 Partner1 rating,Genre1 Partner2 rating,Genre2 Partner1 rating,Genre2 Partner2 rating,Genre3 Partner1 rating,Genre3 Partner2 rating,Compatibility (0-1)
7,7,9,3,8,1,0.544944338500579
1,4,7,2,6,5,0.7765204935986416
6,5,3,0,7,8,0.9308449156320651
2,6,7,5,2,7,0.6425275008728663
9,6,8,8,1,9,0.601741892114662
0,4,7,7,0,8,0.5290446953053906
4,5,1,2,3,8,0.8120801732290439
3,0,6,9,3,3,0.8782194982590483
9,9,7,2,8,0,0.45635318823393123
7,0,9,5,8,3,0.5628804159623765
5,0,0,5,7,8,0.7043928884931799
6,8,3,4,5,4,0.9577147149601125
4,8,7,8,1,8,0.6299410415879741
0,7,1,9,3,4,0.3291167035782055
9,4,0,4,8,4,0.6702045861066865
2,6,4,0,0,1,0.8183389956598344
9,3,5,1,0,1,0.6377401365554561
3,7,2,5,3,4,0.8677268400054519
8,4,9,0,4,5,0.4162456337763399
5,8,8,7,4,3,0.9217767698305583
6,4,2,4,6,3,0.885368846927202
2,9,2,7,4,9,0.4508066364808973
7,8,1,3,6,1,0.7740746115039463
1,1,4,2,9,4,0.8208441544790118
7,3,3,0,2,5,0.7763785614934272
5,5,4,0,9,4,0.7277970019247948
3,5,2,2,6,3,0.894527147134259
2,9,7,4,4,3,0.6113233866214803
2,0,3,9,7,6,0.7650923770290702
2,5,1,4,5,5,0.8989769263156221
4,8,0,8,6,8,0.5229906657252815
4,8,3,9,5,4,0.6771038664151682
5,1,6,8,3,6,0.8320889362366758
9,3,4,4,8,6,0.7791353171808757
7,9,5,0,2,8,0.5882790536128113
2,4,6,6,6,7,0.9536955696640688
5,1,4,8,8,2,0.6504873890572148
4,5,5,4,8,2,0.7188135020030254
1,8,4,2,4,2,0.6811130888583261
2,9,5,4,2,3,0.6436741943288428
2,7,1,1,6,8,0.8435952908520006
2,0,8,4,1,1,0.911732257128858
2,5,0,5,5,2,0.7276489438510434
4,2,5,6,2,2,0.9651791315606101
6,1,3,5,4,3,0.8200422050973533
1,0,7,8,6,2,0.9016248788487117
2,9,3,9,3,3,0.5240653881162277
2,4,6,1,0,9,0.3512780712258264
4,7,7,9,3,9,0.77635509795062
5,9,3,4,9,4,0.7340495330400046
2,5,8,1,2,6,0.5633699696828225
9,7,1,4,5,8,0.8248917775930806
1,2,6,5,5,5,0.9773382576642694
5,3,5,5,4,0,0.8781414062785355
7,2,8,1,3,8,0.426312661121484
4,9,6,5,0,1,0.8653894193969706
1,0,7,4,0,2,0.907635858829875
3,8,5,5,9,3,0.6060170111297362
6,8,4,4,3,0,0.9200941167934652
6,9,2,7,9,1,0.4596811196775962
6,0,2,6,8,7,0.7031364059363664
5,8,2,0,2,9,0.6612068765296524
3,5,4,9,2,6,0.7088915898760771
2,0,1,7,9,9,0.7350906823903243
4,8,2,0,1,0,0.8583650158089968
2,0,5,5,1,3,0.9310115720818317
3,5,6,5,1,8,0.7058128195775384
7,6,5,9,4,4,0.9237992918506569
5,3,4,2,0,1,0.9563649487331176
5,1,8,9,0,2,0.8628279785887575
4,6,7,4,9,6,0.867780913032417
7,4,5,5,7,3,0.8565228261586071
3,6,4,3,0,8,0.6540571309205335
9,2,6,6,4,8,0.5358858218531495
1,2,5,4,5,9,0.8642546804553186
1,8,6,6,8,8,0.7624687020223984
1,7,9,4,9,5,0.5462721501993775
8,6,3,1,7,6,0.9280869252142719
0,2,4,4,8,5,0.9413861412925926
4,0,5,9,1,5,0.7107134259632167
7,7,8,0,2,5,0.5478979405781372
4,4,6,9,7,3,0.8758852571265684
3,1,5,4,0,3,0.9436354718545817
9,9,4,0,1,1,0.9156407056214253
3,4,3,5,9,9,0.9605830018582612
1,8,2,4,3,5,0.603917300240271
7,4,7,0,1,1,0.6534834429522854
9,5,2,1,2,8,0.6950920766718732
9,9,7,8,8,8,0.9858730135764573
1,6,0,6,6,6,0.6538094920816625
6,4,5,6,1,8,0.6672816935379685
8,7,2,0,9,6,0.8832133424843298
3,8,9,0,0,0,0.4521612112158806
8,7,3,0,2,9,0.6647107166325145
9,3,3,3,6,5,0.823322861069074
4,2,0,2,9,4,0.7621799645733109
7,1,5,4,6,6,0.7691926926471967
1,2,4,2,0,5,0.8242479310339872
8,9,0,0,6,8,0.9532089298464711
3,8,6,3,0,1,0.8142711318450414
3,3,1,0,6,1,0.8533074007608091
6,9,8,5,0,3,0.851921118228418
7,3,4,1,6,5,0.852729170395226
7,0,2,1,1,8,0.4393615596575776
5,0,5,3,3,6,0.7652261061965785
5,6,1,5,6,9,0.8190812828122982
4,4,4,6,2,9,0.7461101867588779
3,5,4,2,4,7,0.9041394521913099
8,5,2,9,4,6,0.5806573906119686
9,8,6,9,6,1,0.7386079910424289
8,4,8,2,7,5,0.6823207977680569
2,8,1,1,1,1,0.7769692684407242
6,2,2,7,6,7,0.6989743821016586
7,2,9,3,1,6,0.47366791556489596
3,0,9,5,8,5,0.7694342946454181
3,3,8,5,9,1,0.5460116363822001
6,8,6,2,2,1,0.8944717738386595
9,1,6,0,3,5,0.3876065811273207
6,4,7,0,7,9,0.6702715530183153
0,8,0,8,2,1,0.37887846946827675
4,0,6,2,6,5,0.813057899396616
1,3,1,3,5,8,0.9202770597394085
6,3,7,3,7,6,0.8191430896808999
4,4,0,3,0,8,0.5239268580851584
8,1,5,8,6,0,0.43096100059351405
0,3,0,4,1,7,0.6079882413383431
4,1,8,0,4,7,0.5531157124727464
5,0,1,2,4,8,0.7676178968460368
3,9,6,8,1,9,0.42355136376087804
1,0,8,7,7,0,0.6897112332857601
2,9,3,2,3,4,0.6464320380188621
5,0,2,3,4,3,0.773875559636906
3,4,4,1,8,3,0.7926167198589212
8,1,0,5,1,9,0.28144534012081296
7,4,9,9,9,7,0.9179846049510757
7,2,0,5,2,6,0.5699929647534793
6,6,9,6,6,2,0.8059808738275135
7,4,2,9,6,0,0.4255723127041026
7,9,7,2,2,1,0.800140686195905
7,9,9,3,0,2,0.7366322040383771
8,1,3,8,8,3,0.4094800933115817
4,3,9,1,1,1,0.627958449032341
1,8,1,2,6,5,0.7084743318970502
8,8,7,8,7,2,0.8064472236864189
5,5,6,5,8,9,0.997117033861083
5,0,3,5,8,0,0.4701409773567545
0,0,6,2,4,6,0.8809426708639188
9,3,8,8,6,2,0.6592655662854575
2,1,0,4,6,2,0.8292904389055407
1,8,3,1,9,2,0.4817499687746864
5,2,7,0,1,8,0.4261552212961538
7,8,9,4,3,1,0.8119290943413038
0,2,6,6,0,6,0.7662913072024538
3,2,9,7,7,2,0.822364635677447
3,3,6,0,6,5,0.7982864094914757
8,2,0,0,9,3,0.5949183342449386
6,0,6,2,9,5,0.6198186827214012
6,8,9,5,2,4,0.8814023549421425
0,1,5,6,6,3,0.9484485171315238
5,8,7,8,8,0,0.5681652639425072
6,3,5,1,1,5,0.7321897738547082
1,7,6,4,8,2,0.5199064166492875
0,6,1,9,7,6,0.39395627470402966
3,5,1,5,9,7,0.8366160518986308
8,5,2,2,6,8,0.9077841494021613
8,0,6,7,8,3,0.4598434264305506
8,7,9,3,2,3,0.7495872810282739
1,7,7,6,6,1,0.6559170703513819
1,6,6,8,2,3,0.8024693371639551
4,3,5,5,6,5,0.9786427474128534
6,3,4,3,9,4,0.7634307741847929
1,9,4,3,9,2,0.4399000224534442
8,3,1,2,4,5,0.8217719828830712
9,9,2,4,5,2,0.9208952668623153
0,9,8,2,8,8,0.361787858582322
0,6,6,7,5,1,0.6605193628890802
9,0,5,6,8,0,0.25915345011754853
5,1,8,6,1,6,0.6974793156215906
9,8,1,4,3,1,0.906969822306178
0,4,7,2,1,7,0.5205346796314724
5,9,9,0,4,5,0.4060527834577606
5,9,8,9,7,3,0.8070856936858881
9,3,2,1,9,7,0.7585447449019115
1,3,2,8,1,7,0.554688004736045
6,5,0,4,9,9,0.8787732976253947
5,1,3,7,1,8,0.5138276973387764
1,5,9,7,0,7,0.6602081202089571
3,8,9,0,4,0,0.38907044899261267
3,2,6,5,8,7,0.9793546670730577
2,6,8,5,4,5,0.8589685431539283
3,8,7,8,4,2,0.8238881016327646
2,3,2,8,9,1,0.37823443622253766
1,5,3,5,5,6,0.8170383344047083
9,6,8,5,4,1,0.8048565780786003
3,7,7,9,2,9,0.6068559324877265
9,0,3,0,1,9,0.2246227852762842
4,1,5,1,2,1,0.8595840432009161
8,4,6,4,0,0,0.8436363262271392
9,5,9,9,1,2,0.8885375449730089
5,5,7,7,6,4,0.9855628637342382
8,5,8,2,6,3,0.632311197144472
0,0,6,0,1,7,0.5981350456488458
7,2,3,4,1,2,0.8345081133722659
4,3,5,2,6,6,0.9381175786046013
8,6,1,6,1,2,0.8302802818867572
9,5,2,7,9,1,0.40600141836096026
6,1,3,4,6,8,0.8160673224248809
8,8,5,8,3,6,0.893300715720798
3,7,9,5,3,2,0.7845471576866889
1,0,0,5,9,3,0.5908794437160138
5,4,9,3,8,6,0.7589049386779761
0,2,7,8,6,0,0.6931726823545735
0,5,4,4,3,8,0.6458015030207463
9,7,3,3,5,0,0.8009488292982984
1,9,8,0,1,8,0.18625437189699887
0,8,5,1,9,0,0.22677237371915318
6,8,6,7,8,9,0.980186918722428
3,1,6,5,6,3,0.9358517045323071
4,5,1,4,0,8,0.608388330021457
9,2,8,8,7,2,0.5730777699387954
0,1,3,7,9,7,0.8600608843090031
7,5,9,2,6,6,0.7036408493690681
2,6,3,5,4,0,0.811641679232919
2,9,6,8,9,4,0.5546344496675369
4,5,1,6,4,1,0.7465844005012234
1,9,9,7,3,7,0.534404521321662
1,7,3,9,7,3,0.48202008538911084
6,5,2,1,1,1,0.9798687530255809
8,7,9,9,0,3,0.9316190534476715
8,8,2,9,6,9,0.602052129172435
4,7,4,8,3,9,0.617903104929434
4,3,2,5,6,5,0.9383648855043863
6,9,0,8,1,0,0.5733680675975155
5,6,4,8,2,6,0.8236239374396662
5,2,2,3,9,8,0.936833217797973
4,6,0,5,6,3,0.7590152796740476
3,6,8,8,5,6,0.9635498360240522
4,5,9,8,3,2,0.9990431263505202
2,2,4,5,8,8,0.992258026970848
1,1,4,2,3,3,0.970347600866909
8,1,0,8,4,8,0.38241402093948695
2,2,1,5,8,1,0.6174363362364386
2,4,6,7,9,7,0.9264916946046283
4,8,9,1,0,7,0.3515209357035627
2,0,4,3,3,7,0.8685809935677125
7,9,9,8,2,9,0.6637625239169308
2,4,7,8,0,3,0.8949006720115358
3,9,6,9,3,3,0.7455679449620524
9,4,0,9,5,7,0.41871497881873243
8,8,0,8,7,0,0.36486708773237775
5,8,9,2,8,8,0.6520481904648054
1,1,1,9,9,3,0.4667685593256497
0,3,9,9,3,3,0.9420095773742051
7,6,5,4,5,8,0.9177030851548809
7,1,5,5,5,8,0.7321783320273909
3,5,2,9,0,6,0.5122446633226174
1,4,9,6,3,9,0.6096495143048871
9,6,7,7,9,9,0.9470541901304578
2,2,1,5,5,1,0.7984248363038782
9,7,8,8,0,2,0.9445395352059227
4,3,0,1,5,2,0.9339907693452327
9,9,7,9,6,8,0.9578989736198102
4,9,9,5,4,8,0.6476982340292756
2,2,9,7,0,8,0.6075030868694236
5,0,3,9,1,1,0.6774127556807197
0,1,7,3,1,2,0.8806317220035688
3,0,6,9,3,8,0.7830982323911676
8,7,2,3,7,3,0.8956415779997567
2,0,3,9,7,6,0.672775207132497
6,5,8,1,0,1,0.7215030464864789
3,2,3,6,5,9,0.8890905782149748
8,6,6,3,5,0,0.733830452528903
8,1,2,0,5,6,0.6540399281765625
2,0,4,0,8,5,0.8074047463196875
4,9,8,3,2,5,0.6668192960291661
6,0,4,0,4,3,0.6123265602558612
7,9,8,3,6,6,0.8336375527557891
6,2,7,9,0,9,0.4369869118923209
4,9,2,8,5,8,0.6317013477576819
2,3,3,9,8,6,0.7888496721552709
8,3,3,6,8,2,0.6379917649757877
6,3,6,1,1,9,0.4372650092265424
5,9,6,7,5,5,0.8890347491036478
8,5,0,5,8,8,0.7898553435951848
5,7,9,3,0,7,0.44779680410857126
2,2,7,6,2,2,0.9855025343116336
4,1,0,5,0,1,0.7894567897248849
6,1,9,8,5,0,0.6470866914140829
3,3,0,2,9,6,0.9169443146877821
3,6,0,1,7,0,0.6845015732242251
5,6,8,3,0,7,0.5928390676821453
1,6,5,8,2,9,0.533824794333725
2,2,0,8,8,2,0.46125883166235476
5,1,6,8,2,4,0.8386753627168426
7,6,8,2,8,9,0.7464037133098963
9,0,9,2,8,1,0.17304546883225333
3,3,8,3,9,5,0.7596629616818117
6,9,9,4,0,3,0.7540200179684912
3,1,6,7,0,1,0.9441024869572052
3,0,1,3,3,3,0.902863196533718
0,4,2,5,5,6,0.8357994873611858
6,5,9,9,0,0,0.9951383311445718
7,6,0,2,1,3,0.9371187668205382
1,3,1,8,3,8,0.55365301724061
5,0,3,1,5,5,0.8281975581280128
0,5,6,4,9,0,0.4482785333448623
6,6,3,4,0,3,0.9467685241275549
8,8,8,2,9,5,0.6957228187527819
4,6,7,9,5,3,0.9164044146219855
8,4,2,0,2,3,0.8528352254515199
1,2,0,1,7,5,0.9729032492502038
9,2,5,5,2,4,0.6912906424020638
0,5,6,1,7,1,0.4267401659679204
8,6,4,0,2,0,0.8588150867058305
6,6,8,0,2,6,0.5235954867065972
6,6,6,0,5,3,0.7566350326428649
2,1,5,4,6,3,0.9279987347251649
7,4,5,8,1,5,0.8128685019480364
8,4,2,5,5,9,0.726238662746325
5,4,7,8,7,6,0.9829811679928069
7,5,6,1,3,1,0.8176174333106438
3,3,1,3,8,7,0.9657437535105096
5,0,6,7,3,9,0.6735987323985042
7,0,8,0,7,4,0.3656495440642554
2,5,8,6,6,1,0.7591250258330344
9,0,4,1,4,8,0.4142374554370823
1,3,9,7,6,3,0.9077770745319304
2,3,8,0,6,4,0.5772653019444466
5,8,9,5,4,5,0.8745687368358092
2,7,4,1,9,6,0.7109975016618858
2,5,8,7,3,5,0.9082903200956695
9,0,3,8,0,3,0.4415927433551759
0,4,8,7,8,2,0.6761274260140441
1,0,1,3,7,2,0.8146757065677822
0,1,7,9,0,7,0.6500054068500019
2,8,6,9,0,3,0.6822588786849133
5,4,6,9,5,0,0.774631355538184
8,8,7,3,2,2,0.8948143132901983
5,5,9,6,1,2,0.9031073532418271
7,9,3,2,8,1,0.6961716679256195
0,9,2,3,3,4,0.5571089346919457
0,8,2,5,6,6,0.5919810564305308
2,2,5,0,3,4,0.8207038373552207
6,7,8,2,2,3,0.8153718239453694
3,5,3,5,3,0,0.8678874890055913
8,1,1,5,6,5,0.5610885637603042
0,9,5,1,0,2,0.43397352732790173
8,0,6,2,8,7,0.5048425388681189
3,3,9,6,3,5,0.8797061684333288
1,4,5,6,5,9,0.7808616667959497
2,5,0,7,3,9,0.4743551418291312
9,2,0,4,7,7,0.5849799568932303
9,3,8,4,9,6,0.6496929067352607
2,8,7,9,5,7,0.7558343596236786
5,7,2,6,9,6,0.8210356676682596
7,7,4,2,3,6,0.9374037078080951
0,0,5,3,0,7,0.6970565086047107
7,1,3,1,6,7,0.7443782966988192
9,3,7,6,4,8,0.7162456469913273
9,6,5,9,7,8,0.8413925445405929
0,1,6,8,5,6,0.9575707921906231
5,8,1,0,6,2,0.8112507337092189
3,3,7,5,1,3,0.9456115462061798
3,3,2,4,5,3,0.9278381008070541
6,6,8,3,5,7,0.7944624997067967
9,4,7,2,6,4,0.659725391439842
6,5,2,8,6,4,0.7381818336630888
5,4,7,1,7,7,0.8030496352020663
4,4,1,9,6,6,0.6715222595622645
8,0,0,3,4,6,0.5451345274552912
2,9,7,6,3,3,0.7317688975007173
6,3,5,4,9,1,0.626891113602997
7,3,2,3,1,9,0.5518553553902042
2,8,0,7,5,6,0.5270928507068585
2,1,2,8,1,6,0.6363149569074248
1,2,5,2,5,9,0.8350370245750154
0,7,1,4,4,7,0.6132926860668687
2,0,8,5,4,4,0.9535693086820042
4,4,2,7,4,1,0.8389666522764073
4,3,2,2,1,1,0.9965479721916773
1,9,5,4,2,0,0.5613024683406872
0,1,0,3,5,6,0.9322499692061142
9,5,1,6,5,2,0.6813764472911671
7,2,2,9,9,4,0.44528236160728885
8,2,3,1,5,0,0.6551043244600286
3,6,4,4,7,7,0.923933205800478
6,1,9,9,6,0,0.620565082543369
8,8,6,7,0,8,0.561769316305488
2,3,2,2,4,7,0.9348699411897209
5,2,8,2,6,7,0.7077627780822754
5,8,6,5,5,6,0.9292039456015982
5,9,0,2,3,3,0.867246854330321
8,7,7,5,2,4,0.9440968174359229
4,8,8,1,7,2,0.4680662353478006
1,6,2,9,1,1,0.5367767877757137
7,6,8,3,8,6,0.8073219191116008
0,9,1,5,0,4,0.4336994616393504
3,9,8,0,9,1,0.25309338761850436
4,1,9,5,2,6,0.6971933616777655
4,8,8,0,7,7,0.545753411908721
9,3,7,8,8,5,0.6601549229300233
5,5,4,0,5,9,0.784515896867518
9,9,7,4,8,7,0.9595021591256473
3,4,3,8,4,6,0.8051067966853999
9,7,4,6,5,3,0.937619080030399
9,8,6,1,1,2,0.8164042045814446
4,0,3,3,4,7,0.867923801213881
0,1,4,9,3,9,0.6693988885778189
9,4,1,9,4,7,0.42138796080965296
6,2,9,9,1,7,0.6589245205396598
8,3,7,5,6,4,0.8096081608407053
9,3,3,4,1,8,0.4425527598113769
6,6,1,1,0,6,0.7313594529254971
7,8,8,0,0,3,0.5566087478344361
6,9,6,3,0,7,0.5965516576411756
9,2,8,3,4,1,0.48757544616052073
9,3,4,8,4,8,0.5738596842734083
7,7,0,7,4,0,0.6453468257102972
6,1,0,0,7,0,0.5629694342910263
6,7,8,0,6,7,0.6051484584007115
3,2,8,2,4,2,0.7386263960060573
2,4,5,5,3,2,0.9689264064422133
8,9,8,5,2,3,0.8962247263103772
4,9,1,7,2,8,0.4406934159841562
0,1,1,4,7,1,0.7168233155880467
7,2,9,1,0,1,0.5050448970177022
6,7,2,0,5,6,0.9645618529614366
3,3,8,4,9,9,0.8775577479521798
9,3,0,4,3,0,0.6321024152306731
3,4,3,8,5,3,0.801762941248576
7,9,5,2,1,3,0.8599058303528005
9,9,0,9,1,4,0.4648513773070227
2,5,7,9,0,7,0.624403062574728
3,8,4,5,9,2,0.5602223921602011
6,7,5,7,0,7,0.6490372777175238
0,2,3,4,4,6,0.9447967803266502
1,4,0,7,1,7,0.47327034577571414
4,7,7,5,2,9,0.6383930235259908
3,9,8,3,3,4,0.6086575791149476
3,9,1,4,8,8,0.7143658760632282
8,0,1,9,2,5,0.2985141034021444
9,1,3,8,0,8,0.25743493671352596
2,1,2,7,3,8,0.6926511191922933
6,9,1,4,4,4,0.8911396404148049
2,8,4,9,5,9,0.5425767166837211
1,9,2,2,1,5,0.512279068771717
3,6,0,7,2,7,0.5088576545745689
6,1,9,8,1,9,0.4590469696423868
0,8,6,4,1,5,0.5765225189580516
7,2,8,0,9,2,0.26658537228830737
0,8,5,9,9,3,0.33629610981185787
1,8,4,7,7,1,0.5022570831219547
5,7,6,7,6,9,0.8828235648327252
5,0,3,4,6,2,0.7408702882430812
4,7,8,5,8,9,0.90128024611447
7,0,7,3,4,5,0.670023053544036
8,3,5,9,6,0,0.5892821204920549
1,6,6,5,3,7,0.7942879243981099
9,4,1,4,0,8,0.4180840213187836
4,1,9,2,6,7,0.6242827029185156
3,7,1,4,7,3,0.7222374783965361
0,5,6,2,7,8,0.7173070120974202
6,8,3,6,0,5,0.7836015956277188
7,1,9,3,0,5,0.4814444860720309
9,6,5,8,4,9,0.7457326742539174
6,1,9,8,6,4,0.7922825197128656
3,6,3,4,7,9,0.8973587566378117
2,9,4,6,3,2,0.6874247255888838
5,7,7,9,6,3,0.9127139679482841
5,2,9,8,8,1,0.6220492903593258
7,2,1,4,9,2,0.5005377642964248
1,3,3,0,9,2,0.6599861185946482
2,3,6,1,9,9,0.8222586810675456
0,1,0,5,6,3,0.765060497659211
7,2,7,6,4,3,0.8450124827530393
3,1,8,7,8,6,0.920498650852407
2,0,6,6,6,8,0.9313136858182728
0,5,6,5,0,4,0.7279549010282046
2,8,9,2,5,5,0.46563025906248257
5,7,6,6,9,7,0.9223504263833211
0,2,5,8,6,9,0.8434226398594314
6,2,2,4,4,9,0.7043815497403602
4,8,0,1,9,1,0.4606782222696809
7,7,5,2,4,9,0.7631205219171013
9,6,3,2,6,3,0.9052027860947134
7,6,3,9,3,2,0.7863777955240074
4,0,7,3,0,0,0.7820039349388074
3,7,8,8,9,4,0.7682383021290039
6,7,4,4,5,0,0.8257599225938853
8,9,0,6,3,1,0.7606323878792317
3,1,6,6,2,2,0.9829425109969029
4,4,3,9,7,7,0.7613442569976332
2,4,6,5,0,5,0.760661618160276
3,4,2,4,8,2,0.7993533434358208
0,7,1,6,9,4,0.47779395316749995
4,9,4,0,0,6,0.5281990585117498
9,5,8,2,7,0,0.4102475422604694
8,4,0,7,3,2,0.6079333570296871
7,7,0,1,1,1,0.9831329162448265
6,7,8,0,7,1,0.4180317209936763
2,4,8,3,1,7,0.5616484687793775
3,2,1,0,1,1,0.9638444489730211
6,2,1,0,8,6,0.8631765590187467
8,9,7,2,0,7,0.5703220615142167
8,0,9,0,8,2,0.1754751836954631
6,9,6,1,2,7,0.6271157901646974
0,2,9,5,0,8,0.54011944501023
2,2,9,1,3,8,0.5355770721503409
3,4,8,0,4,9,0.4950150460010036
3,7,1,8,6,2,0.577822032736469
7,7,1,4,3,6,0.9006065726247113
9,3,9,6,6,4,0.703729732881512
0,9,6,8,8,8,0.5607739809817892
5,2,0,2,3,1,0.8811543907846694
1,5,7,6,0,3,0.863039084019493
7,1,1,4,2,0,0.7451707518345076
7,6,8,3,0,9,0.3881171475494934
9,4,2,9,7,5,0.555446390569171
5,2,8,5,3,2,0.8999804154992577
7,2,8,5,1,6,0.6712315583944826
8,8,6,8,5,1,0.8711761810476794
7,0,5,7,6,8,0.671906856423892
7,7,4,1,7,1,0.6871191297473721
0,3,2,0,4,6,0.8693422627020662
0,9,3,0,0,5,0.341476639740269
9,8,7,9,5,6,0.9493748636828517
0,8,0,6,0,4,0.3746830441646783
0,2,0,6,4,1,0.6876000004558679
7,7,7,9,7,4,0.9433583574352067
4,3,7,8,0,4,0.9092881136483641
5,6,6,6,3,8,0.8315005276924203
5,6,3,7,8,0,0.5782517558967992
2,3,3,6,5,9,0.8391199481562625
7,0,1,6,3,6,0.5491832418364764
9,9,5,5,0,0,0.998390160457134
4,2,1,9,3,0,0.5210520750441331
3,5,2,9,1,2,0.6923104629188014
0,2,2,8,0,3,0.7649811143072758
9,4,0,7,6,6,0.5923994113087678
4,6,9,5,9,4,0.6943311213095708
2,1,2,9,4,3,0.6932291683635136
2,0,3,6,9,7,0.894573574472653
2,2,8,4,4,1,0.8416556510681308
9,0,5,4,2,6,0.41540936404129547
3,6,1,1,0,6,0.6868406907353274
7,9,2,9,7,3,0.6209685682559348
0,4,8,4,3,0,0.7519066570496649
4,5,7,1,7,5,0.7219038158115549
1,7,2,5,3,6,0.6911487188407563
2,9,2,3,4,6,0.6798325910648068
6,9,5,9,4,2,0.8523627240979507
1,0,5,5,2,1,0.9838608317826801
9,5,5,0,1,6,0.5773677583782751
0,6,8,7,8,7,0.777680205523355
9,1,2,0,2,1,0.6118821078798121
3,4,1,5,5,9,0.7549800131956065
4,0,6,8,2,1,0.8998882132078336
6,5,0,9,8,9,0.4550291383220647
3,6,2,8,6,3,0.7272007217971059
5,7,4,7,5,1,0.79240727314177
3,1,6,6,1,7,0.7319954133494847
2,1,4,4,5,5,0.9972683836186781
7,1,6,8,1,2,0.6965178434776559
5,4,6,0,0,4,0.6200409859688681
3,8,0,5,8,4,0.6725000007472155
1,2,4,8,3,3,0.8757044476905792
8,0,6,7,8,9,0.629032560350514
0,8,1,9,4,1,0.3323895664987369
2,2,9,5,1,2,0.9126428584394285
8,5,0,2,6,5,0.9067252263735115
6,0,6,9,9,5,0.6264388649913609
7,8,1,6,5,6,0.806737235489131
1,0,5,9,4,7,0.8581463014319916
1,0,4,6,1,0,0.9644202785973606
6,7,4,5,7,8,0.9937286722400013
0,5,0,3,1,0,0.807173627738132
8,9,5,0,0,0,0.8351906157707221
7,8,8,1,0,6,0.5822173544887429
3,8,6,9,9,4,0.5615876649743832
7,7,6,7,7,9,0.9798281635155295
7,9,7,9,0,7,0.6803546777850589
0,4,6,9,6,5,0.8296158878428155
0,7,3,6,9,9,0.6722797040845981
6,7,0,5,3,5,0.764872166407187
3,4,9,4,7,7,0.7780346931507479
0,4,4,4,8,3,0.7303119288339773
5,9,9,9,4,2,0.8792185880653364
3,1,0,0,6,8,0.9430243274152296
6,4,6,5,0,2,0.9323181817614599
9,4,3,1,6,5,0.819367668080799
4,2,7,1,9,8,0.7279832876423008
5,5,3,7,7,9,0.8676043619489405
6,0,8,5,2,8,0.5554621278630597
3,3,7,4,2,6,0.8310166601548366
8,3,6,3,1,3,0.7204419332924206
8,0,5,9,1,3,0.5168160087581007
6,9,3,0,9,6,0.8213127760311485
6,6,2,4,3,4,0.9576199455194849
7,7,4,2,5,3,0.9604907098693987
2,3,3,3,2,4,0.9770257381988546
3,1,1,2,6,9,0.8758011288280984
9,7,3,9,5,2,0.693245335179708
5,8,5,9,5,6,0.790821872852752
0,7,4,2,4,2,0.6649606471108528
7,0,7,9,9,2,0.4307158815749067
9,2,2,4,7,7,0.6375057582858623
1,7,7,8,2,6,0.6793904858291249
1,7,8,4,6,8,0.5868957008828285
0,8,6,3,2,7,0.5121960614334681
9,1,9,8,8,9,0.6499209419269942
0,6,4,4,8,3,0.5903696809089521
7,3,2,6,1,9,0.4579093580305837
6,8,4,6,4,5,0.9208006656276347
9,7,0,1,8,5,0.9157417912048568
9,1,6,2,7,1,0.3542303431216008
1,8,2,7,7,7,0.5741205891300747
0,4,6,6,4,5,0.8789591226085153
2,9,9,5,7,5,0.5780686726514538
6,0,9,0,6,1,0.28072654511764394
4,0,7,4,1,3,0.8332165269319164
9,5,6,5,0,9,0.43169481076765664
4,0,0,1,4,2,0.8565294775813506
8,5,1,9,6,0,0.4237513328324438
5,0,2,3,0,0,0.8308565534385669
4,5,0,8,5,3,0.6091146471811005
9,6,7,7,8,8,0.9440995619666799
2,2,4,9,5,6,0.8575945588418921
1,4,9,5,1,6,0.6873022086207313
1,0,0,9,0,3,0.5384056847152248
5,8,5,1,1,6,0.6634736718704568
7,2,9,4,9,2,0.47249486240369476
4,0,6,4,7,8,0.904122590374117
2,5,3,8,1,7,0.5853555021958885
1,9,7,8,2,4,0.6636947824459105
2,8,1,6,6,0,0.4194526271787961
3,8,8,7,6,2,0.7391987932151781
5,8,1,2,6,6,0.9425171775411544
5,8,5,4,7,6,0.9484341405614383
3,8,0,0,4,7,0.7522582981039625
7,5,7,5,2,8,0.7622687624521991
2,5,2,0,4,2,0.8698111329928485
4,1,9,0,1,6,0.39123983263102213
9,9,5,8,6,4,0.9200278086636428
6,4,4,0,4,7,0.8225415612724634
5,8,6,8,1,1,0.9206007932464838
2,1,9,7,3,8,0.8180724133770723
9,4,1,5,8,8,0.7483272388315793
4,2,5,9,5,0,0.7462689131120172
7,1,3,2,8,8,0.7544116582710699
6,3,5,4,2,0,0.9002955721869254
5,0,1,3,8,9,0.8013139977849144
2,7,0,7,5,0,0.4506895553509925
1,0,3,9,8,9,0.7045688069333053
9,3,0,4,1,5,0.618098740074288
8,8,9,0,3,2,0.49880520095135966
2,2,2,0,1,2,0.9462084570946289
1,1,4,7,9,1,0.5893099626878018
8,6,3,0,4,0,0.8001398325156549
5,1,9,9,1,0,0.8720931641624333
4,8,1,0,5,7,0.8815466350387678
8,8,9,2,4,7,0.664664706173445
9,2,6,6,8,4,0.5890893426583914
2,7,9,9,1,4,0.815759464021763
5,7,9,2,4,3,0.692620737674753
0,1,6,4,1,3,0.938705141446025
1,6,6,1,8,9,0.7024700741510645
